StorAll	Snow	Intercp	Surface	Soil	SoilL1	SoilL2	SoilL3	RZW	GW	ET	EvapS	EvapI	EvapT	Leakage	SrfOut	GWOut	AllOut	SrftoCh	GWtoCh	Rchrge	Precip
-52.2862	-nan	-36.0112	-nan	-44.8318	-52.3712	-6.58025	-37.7889	-56.1669	-30.6635	-56.1748	-100.894	-74.7804	-506.579	-349.852	-22.8889	-nan	-75.1363	-56.4273	-76.5223	-30.7281	-56.2557	0	0
-52.2824	-65.8	-35.6422	-nan	-39.6286	-52.364	-5.88658	-37.8121	-56.1668	-30.5823	-56.1748	-41.8972	-43.1007	-72.9785	-41.7692	-21.6752	-nan	-65.8	-56.427	-61.2589	-31.4687	-56.2542	-5.59033	0
-51.9419	-nan	-43.1803	-nan	-58.8024	-51.991	-5.90933	-36.0306	-55.9899	-29.1401	-56.0019	-19.8385	-7.20268	-60.3471	-46.1379	-20.8737	-nan	1	-56.426	-0.483755	-11.7051	-56.1407	-1.66367e-07	0
-51.9394	-105.108	-44.1001	-nan	-85.6955	-51.9839	-6.76415	-35.8904	-55.9729	-29.2303	-55.9853	-6.96963	-6.96963	-357.959	-nan	-nan	-nan	-104.946	-56.425	-101.831	-30.6772	-56.1278	0	0
-51.9633	-nan	-43.9125	-nan	-68.7016	-52.0073	-7.14209	-35.9167	-55.9727	-29.3833	-55.9853	-26.3958	-7.94825	-267.554	-48.6176	-20.9094	-nan	-104.946	-56.424	-88.3259	-30.089	-56.1256	0	0
-51.9093	-49.613	-44.0659	-nan	-44.818	-51.9532	-7.24185	-35.7241	-55.9495	-29.2108	-55.9626	-7.94335	-7.81521	-654.309	-nan	-22.6807	-nan	-49.5359	-56.4229	-47.9661	-25.2416	-56.1084	-6.18786e-07	0
-51.7715	-60.5906	-44.8998	-nan	-45.2084	-51.8119	-7.88039	-34.9814	-55.8612	-28.7829	-55.8764	-27.4593	-8.64882	-184.242	-64.849	-20.7816	-nan	-60.4868	-56.4215	-57.2384	-22.0576	-56.0515	-1.55422e-07	0
-51.6493	-nan	-42.2962	-nan	-32.9729	-51.7059	-7.36267	-34.5824	-55.812	-28.3564	-55.8285	-120.837	-27.7529	-229.745	-446.002	-22.8145	-nan	1	-56.4199	-10.565	-20.0187	-56.0223	-8.4059e-06	0
-51.4078	-26.6117	-26.6983	-nan	-22.1546	-51.547	-5.49414	-34.1216	-55.7569	-27.5733	-55.7748	-140.178	-84.9835	-150.012	-175.024	-20.7865	-nan	-26.5656	-56.4182	-69.227	-17.7012	-55.9891	-2.0046e-05	0
-51.3198	-nan	-19.9675	-nan	-9.89211	-51.4891	-3.16306	-34.1528	-55.7567	-27.1135	-55.7747	-119.593	-93.8888	-72.6147	-166.559	-19.8786	-nan	1	-56.4164	-32.4514	-25.217	-55.9865	-2.53923	0
-51.2591	-nan	-18.0786	-nan	-2.72674	-51.436	-0.885242	-34.1842	-55.7564	-26.6821	-55.7747	-117.884	-108.22	-63.0621	-164.794	-18.5403	-nan	1	-56.4147	-20.5273	-24.9006	-55.9839	0	0
-51.0921	-nan	-0.314986	-nan	14.2757	-51.3032	5.22619	-34.2157	-55.7562	-25.5344	-55.7747	-85.8998	-99.2235	-21.5871	-80.6962	-15.0132	-nan	1	-56.413	-45.9272	-20.919	-55.9813	-nan	0
-51.0375	-nan	3.46721	-nan	9.19086	-51.2494	8.12807	-34.2468	-55.756	-25.0467	-55.7746	-65.2515	-84.4486	-27.5461	-54.3356	-12.3807	-nan	1	-56.4113	-21.1589	-19.7343	-55.9789	-nan	0
-51.0234	-nan	3.46721	-nan	4.8108	-51.2353	8.97371	-34.2783	-55.7558	-24.9318	-55.7746	-64.4778	-68.839	-1.81702	-nan	-12.1406	-nan	1	-56.4097	-6.08367	-20.2244	-55.9765	0	0
-50.9991	-nan	3.64007	-nan	3.81225	-51.2061	10.9179	-34.3088	-55.7556	-24.6472	-55.7746	-45.3132	-65.393	-2.98901	-2.90057	-10.8816	-nan	1	-56.4081	-11.8051	-19.7012	-55.9742	-nan	0
-50.9895	-nan	3.64028	-nan	-6.03405	-51.1951	11.8821	-34.3404	-55.7554	-24.5378	-55.7745	-39.5301	-46.0331	-8.79734	3.60971	-10.0967	-nan	1	-56.4065	-6.52916	-20.2699	-55.972	0	0
-50.9739	-nan	3.64108	-nan	-3.3441	-51.1743	13.364	-34.3712	-55.7551	-24.34	-55.7745	-39.3858	-54.1302	-5.30658	3.60971	-8.13097	-nan	1	-56.4049	-9.78121	-20.1031	-55.9698	0	0
-50.932	-nan	3.64276	-nan	1.33616	-51.1222	16.3172	-34.4014	-55.7548	-23.8797	-55.7743	-50.8957	-72.2058	-2.35597	3.60971	-7.83646	-nan	1	-56.4033	-18.014	-17.4335	-55.9677	0	0
-50.876	-nan	4.80281	-nan	5.22711	-51.0608	19.6882	-34.4315	-55.7545	-23.3479	-55.7742	-64.958	-81.0343	-5.79593	-19.0764	-5.36631	-nan	1	-56.4018	-24.3651	-15.072	-55.9655	0	0
-50.8291	-nan	5.70123	-nan	5.48167	-51.01	22.558	-34.4608	-55.7542	-22.9102	-55.774	-65.8412	-79.6181	-7.84727	-19.1891	-3.68036	-nan	1	-56.4003	-22.7211	-14.1661	-55.9634	0	0
-50.7843	-nan	7.65516	-nan	6.67094	-50.9598	25.5046	-34.4892	-55.7539	-22.4723	-55.7738	-58.5104	-74.8013	-11.052	-23.8661	-1.96478	-nan	1	-56.3988	-22.0117	-13.4078	-55.9614	0	0
-50.7404	-nan	11.7264	-nan	8.60902	-50.9058	29.0603	-34.5167	-55.7536	-21.9705	-55.7736	-46.0285	-70.5606	-5.73835	-22.5699	-1.25862	-nan	1	-56.3973	-22.7233	-11.2108	-55.9593	0	0
-50.7224	-nan	13.5977	-nan	6.8988	-50.8737	31.9371	-34.5435	-55.7533	-21.6227	-55.7735	-28.7252	-59.7537	-3.77327	-3.09424	0.834894	-nan	1	-56.3959	-14.4963	-9.41204	-55.9573	0	0
-50.7249	-nan	13.5964	-nan	3.02394	-50.8701	33.6053	-34.5689	-55.753	-21.4988	-55.7733	-16.1213	-39.1255	-2.03597	13.6291	1.39361	-nan	1	-56.3944	-6.96701	-8.92749	-55.9553	0	0
-50.7208	-nan	13.596	-nan	-1.14886	-50.8646	34.9157	-34.595	-55.7528	-21.4026	-55.7732	-20.9352	-32.2008	-1.81425	13.6291	0.853596	-nan	1	-56.393	-6.55471	-9.395	-55.9533	0	0
-50.6786	-34.7613	10.5876	-nan	-6.47957	-50.8247	34.6317	-34.621	-55.7526	-21.2454	-55.7732	-24.0852	-24.0852	-5.68294	-nan	0.741991	-nan	-34.6952	-56.3916	-32.824	-9.0117	-55.9513	0	0
-50.6729	-nan	10.7479	-nan	-3.54554	-50.8169	35.3691	-34.6466	-55.7524	-21.183	-55.7732	-33.9772	-42.2828	-4.66788	1.16209	1.7964	-nan	-34.6952	-56.3902	-34.6418	-10.6747	-55.9494	0	0
-50.6604	-nan	10.7376	-nan	-0.457016	-50.8033	36.4868	-34.6723	-55.7522	-21.066	-55.7732	-41.809	-46.3074	-7.4529	12.0755	2.77063	-nan	-34.6952	-56.3888	-36.1937	-10.8884	-55.9476	0	0
-50.6535	-nan	10.752	-nan	1.2095	-50.7911	37.5775	-34.6978	-55.752	-20.9584	-55.7731	-27.6537	-43.0346	-12.3218	10.3701	4.47827	-nan	-34.6952	-56.3875	-33.0622	-10.6879	-55.9457	0	0
-50.658	-nan	10.9293	-nan	1.19974	-50.793	38.3081	-34.7219	-55.7518	-20.9387	-55.7731	-12.5794	-25.3315	-9.98786	2.87322	4.20727	-nan	-34.6952	-56.3862	-28.786	-10.6428	-55.9439	-nan	0
-50.6644	-nan	11.8204	-nan	3.26657	-50.7964	39.2811	-34.746	-55.7516	-20.9052	-55.7731	-14.3913	-34.574	-21.4074	-12.26	4.34599	-nan	-34.6952	-56.3848	-28.0011	-11.3232	-55.9421	-nan	0
-50.6681	-nan	11.8201	-nan	2.37141	-50.7976	40.1086	-34.7701	-55.7514	-20.8754	-55.7731	-14.3109	-35.4973	-21.9015	11.8377	4.16544	-nan	-34.6952	-56.3835	-29.5801	-11.825	-55.9403	-nan	0
-50.6813	-nan	13.4239	-nan	7.79662	-50.8081	42.1171	-34.7904	-55.7512	-20.7889	-55.7731	-12.8267	-43.0189	-13.0852	-21.0918	4.9598	-nan	-34.6952	-56.3822	-23.8918	-11.6341	-55.9386	-nan	0
-50.7244	-nan	16.2611	-nan	11.033	-50.8463	44.4134	-34.8076	-55.751	-20.796	-55.7731	-7.11101	-40.773	-6.72784	-18.65	5.568	-nan	-34.6952	-56.3808	-17.5213	-12.1845	-55.9368	-nan	0
-50.7521	-nan	16.2611	-nan	6.72041	-50.8743	45.7566	-34.8279	-55.7508	-20.8422	-55.773	-4.18406	-26.8962	-9.97911	-nan	4.86336	-nan	-34.6952	-56.3795	-20.0459	-7.44832	-55.9351	-nan	0
-50.7733	-nan	16.2611	-nan	5.74784	-50.8956	46.8727	-34.8481	-55.7506	-20.8808	-55.773	-4.7959	-25.2487	-16.9751	-nan	4.44472	-nan	-34.6952	-56.3782	-23.1813	-6.97139	-55.9334	-nan	0
-50.792	-nan	16.2653	-nan	5.21449	-50.9113	47.9629	-34.8695	-55.7504	-20.9	-55.773	-4.76247	-27.2978	-12.8191	16.1036	4.9448	-nan	-34.6952	-56.377	-24.5118	-6.87333	-55.9318	-nan	0
-50.8046	-nan	16.5723	-nan	7.94887	-50.9206	49.256	-34.8911	-55.7502	-20.8776	-55.773	-9.1911	-39.3326	-24.0225	7.12281	4.97664	-nan	14.1428	-56.3758	6.26174	-6.25493	-55.9301	-nan	0
-50.8156	-nan	16.5722	-nan	6.94539	-50.927	50.3237	-34.9134	-55.7501	-20.8611	-55.773	-8.4311	-37.4758	-20.934	16.5736	4.72914	-nan	14.3183	-56.3745	7.57214	-5.6904	-55.9286	-nan	0
-50.8452	-nan	16.6211	-nan	8.39351	-50.9566	51.2835	-34.9321	-55.7499	-20.9486	-55.7729	-2.88311	-29.1009	-26.4156	-0.765815	4.79391	-nan	14.5259	-56.3733	7.81488	-6.05137	-55.927	-nan	0
-50.7212	-15.0424	12.8322	-nan	8.12153	-50.8399	46.7221	-34.953	-55.7497	-20.545	-55.7729	-14.2308	-38.4637	-21.4462	-14.7352	5.20184	-nan	8.09293	-56.3722	1.62419	-2.91498	-55.9254	0	0
-50.7187	-nan	14.517	-nan	9.23333	-50.8356	47.9883	-34.974	-55.7495	-20.4666	-55.7729	-23.0828	-44.5786	-41.3834	-26.4342	5.40763	-nan	15.3032	-56.371	6.35959	-4.04344	-55.9239	-nan	0
-50.7354	-nan	15.2171	-nan	7.31001	-50.8503	48.826	-34.9947	-55.7493	-20.4975	-55.7729	-6.51234	-30.2092	-38.4611	-8.80229	5.50173	-nan	15.0659	-56.3699	8.86766	-4.49413	-55.9224	-nan	0
-50.7628	-nan	15.3424	-nan	6.69559	-50.8774	49.6684	-35.0122	-55.7492	-20.5798	-55.7729	-2.64399	-25.0775	-38.9596	-7.03923	4.78164	-nan	14.6976	-56.3687	8.82986	-4.59347	-55.9209	-nan	0
